ID;RA;Nome;Sobrenome;Email;Telefone;Celular;Data Entrada
968;20947993;CEDRICO;DIGGORY ;SEM@EMAIL.COM;0;0;00/00/0000
969;20749930;CERISE;HOOD;SEM@EMAIL.COM;0;0;00/00/0000
970;20717068;CERSEI;LANNISTER;SEM@EMAIL.COM;0;0;00/00/0000
971;20987488;CHARLIE;CHAN;SEM@EMAIL.COM;0;0;00/00/0000
972;20072426;CHARLIE;SHEEN;SEM@EMAIL.COM;0;0;00/00/0000
973;20667684;CHARLIZE;THERON;SEM@EMAIL.COM;0;0;00/00/0000
974;20776878;CHARLOTTE'S WEB (2006);SEM NOME;SEM@EMAIL.COM;0;0;00/00/0000
975;20617664;CHARLUS;E DOREA POTTER ;SEM@EMAIL.COM;0;0;00/00/0000
976;21034035;CHO;CHANG ;SEM@EMAIL.COM;0;0;00/00/0000
977;20994740;CINDY;CHANDLER ;SEM@EMAIL.COM;0;0;00/00/0000
978;20417059;COLDPLAY;SEM NOME;SEM@EMAIL.COM;0;0;00/00/0000
979;21014228;COLE;PALITO;SEM@EMAIL.COM;0;0;00/00/0000
980;20564624;COOKIE;KWAN;SEM@EMAIL.COM;0;0;00/00/0000
981;21046700;DAMA;CINZENTA ;SEM@EMAIL.COM;0;0;00/00/0000
982;20252534;DANICA;PATRICK;SEM@EMAIL.COM;0;0;00/00/0000
983;20550774;DANIELLE;ROUSSEAU ;SEM@EMAIL.COM;0;0;00/00/0000
984;21021724;DAWLISH;SEM NOME;SEM@EMAIL.COM;0;0;00/00/0000
985;20651390;DION;SEM NOME;SEM@EMAIL.COM;0;0;00/00/0000
986;21022944;DISCO;STU;SEM@EMAIL.COM;0;0;00/00/0000
987;20731964;DOLORES;JANE UMBRIDGE ;SEM@EMAIL.COM;0;0;00/00/0000
988;21004277;GABRIEL;RAMOS TORRES;SEM@EMAIL.COM;0;0;00/00/0000
989;20532195;DOLPH;OS SIMPSONS;SEM@EMAIL.COM;0;0;00/00/0000
990;20779660;DONALD;TRUMP;SEM@EMAIL.COM;0;0;00/00/0000
991;20677729;DRACO;LUCIO MALFOY ;SEM@EMAIL.COM;0;0;00/00/0000
992;20910414;DROOPY;SEM NOME;SEM@EMAIL.COM;0;0;00/00/0000
993;21048425;DRUELA;ROSIER BLACK ;SEM@EMAIL.COM;0;0;00/00/0000
994;20767223;DUCK;DODGERS;SEM@EMAIL.COM;0;0;00/00/0000
995;20926206;DUDU;POPEYE;SEM@EMAIL.COM;0;0;00/00/0000
996;21039727;DUFFMAN;SEM NOME;SEM@EMAIL.COM;0;0;00/00/0000
997;20986244;DWAYNE;JOHNSON;SEM@EMAIL.COM;0;0;00/00/0000
998;21021373;ELMER;FUDD;SEM@EMAIL.COM;0;0;00/00/0000
999;20545413;ELVIS;PRESLEY;SEM@EMAIL.COM;0;0;00/00/0000
1000;20612640;EMMA;STONE;SEM@EMAIL.COM;0;0;00/00/0000
1001;21010742;ERIC;BOURDON;SEM@EMAIL.COM;0;0;00/00/0000
1002;20984415;ESTRELINHA;MAGICA;SEM@EMAIL.COM;0;0;00/00/0000
1003;20662992;FA;MULAN;SEM@EMAIL.COM;0;0;00/00/0000
1004;20682104;FLOYD;MAYWEATHER;SEM@EMAIL.COM;0;0;00/00/0000
1005;20887408;FOGHORN;LEGHORN;SEM@EMAIL.COM;0;0;00/00/0000
1006;20951323;FRAJUTO;SEM NOME;SEM@EMAIL.COM;0;0;00/00/0000
1007;20965981;GAUCHINHO;VOADOR;SEM@EMAIL.COM;0;0;00/00/0000
1008;21012571;GEEZIL;SEM NOME;SEM@EMAIL.COM;0;0;00/00/0000
1009;20898284;GEORGE;JONES;SEM@EMAIL.COM;0;0;00/00/0000
1010;21039823;GLENN;BECK;SEM@EMAIL.COM;0;0;00/00/0000
1011;20465571;GOGO;DODO;SEM@EMAIL.COM;0;0;00/00/0000
1012;20940095;GORDON;RAMSAY;SEM@EMAIL.COM;0;0;00/00/0000
1013;20710353;GREGG;ALLMAN;SEM@EMAIL.COM;0;0;00/00/0000
1014;21040113;GWEN;TENNYSON;SEM@EMAIL.COM;0;0;00/00/0000
1015;20960071;HANA;WYSTER;SEM@EMAIL.COM;0;0;00/00/0000
1016;21022775;HANK;WILLIAMS;SEM@EMAIL.COM;0;0;00/00/0000
1017;20292934;HERBERT;POWELL SIMPSON;SEM@EMAIL.COM;0;0;00/00/0000
1018;20846635;HICKORY; DICKORY AND DOC;SEM@EMAIL.COM;0;0;00/00/0000
1019;20862272;HOMEM-BISCOITO (SHREK);SEM NOME;SEM@EMAIL.COM;0;0;00/00/0000
1020;21014892;HOMER;SIMPSON;SEM@EMAIL.COM;0;0;00/00/0000
1021;20661123;HORACE;GOODSPEED ;SEM@EMAIL.COM;0;0;00/00/0000
1022;20644984;HOWARD;STERN;SEM@EMAIL.COM;0;0;00/00/0000
1023;21023224;HUGO;PERSONAGEM;SEM@EMAIL.COM;0;0;00/00/0000
1024;20934388;HUNTER;HUNTSMAN;SEM@EMAIL.COM;0;0;00/00/0000
1025;20999574;JACKIE;WILSON;SEM@EMAIL.COM;0;0;00/00/0000
1026;20891101;JAMES;BROWN;SEM@EMAIL.COM;0;0;00/00/0000
1027;20774371;JANIS;JOPLIN;SEM@EMAIL.COM;0;0;00/00/0000
1028;20685477;JAY-Z;SEM NOME;SEM@EMAIL.COM;0;0;00/00/0000
1029;20964741;JENNIFER;ANISTON;SEM@EMAIL.COM;0;0;00/00/0000
1030;20804786;JENNIFER;LAWRENCE;SEM@EMAIL.COM;0;0;00/00/0000
1031;20745989;JEONG;JEONG;SEM@EMAIL.COM;0;0;00/00/0000
1032;20761959;JEOR;MORMONT;SEM@EMAIL.COM;0;0;00/00/0000
1033;20911135;JERRY;LEE LEWIS;SEM@EMAIL.COM;0;0;00/00/0000
1034;20791169;JOHN;LENNON;SEM@EMAIL.COM;0;0;00/00/0000
1035;20444998;JON;SNOW;SEM@EMAIL.COM;0;0;00/00/0000
1036;20522644;JORAH;MORMONT;SEM@EMAIL.COM;0;0;00/00/0000
1037;20526158;JUSTIN;BIEBER;SEM@EMAIL.COM;0;0;00/00/0000
1038;20642054;JUSTINE;DANCER;SEM@EMAIL.COM;0;0;00/00/0000
1039;20990138;KANYE;WEST;SEM@EMAIL.COM;0;0;00/00/0000
1040;20761310;KAREN;DEGROOT ;SEM@EMAIL.COM;0;0;00/00/0000
1041;20639422;KEN;BONECO;SEM@EMAIL.COM;0;0;00/00/0000
1042;20852566;KENNY;CHESNEY;SEM@EMAIL.COM;0;0;00/00/0000
1043;20996451;KESSIE;SEM NOME;SEM@EMAIL.COM;0;0;00/00/0000
1044;20971753;KEVAN;LANNISTER;SEM@EMAIL.COM;0;0;00/00/0000
1045;21052101;KOBE;BRYANT;SEM@EMAIL.COM;0;0;00/00/0000
1046;20787294;KURT;COBAIN;SEM@EMAIL.COM;0;0;00/00/0000
1047;21039802;LANCEL;LANNISTER;SEM@EMAIL.COM;0;0;00/00/0000
1048;20680814;LEBRON;JAMES;SEM@EMAIL.COM;0;0;00/00/0000
1049;20704265;LEONARDO;DICAPRIO;SEM@EMAIL.COM;0;0;00/00/0000
1050;20885877;LEVON;HELM;SEM@EMAIL.COM;0;0;00/00/0000
1051;20987301;LITTLE;RICHARD;SEM@EMAIL.COM;0;0;00/00/0000
1052;20986019;LIZZIE;HEARTS;SEM@EMAIL.COM;0;0;00/00/0000
1053;20771354;LOBO;MAU;SEM@EMAIL.COM;0;0;00/00/0000
1054;20903774;LOMMY;MAOS VERDES;SEM@EMAIL.COM;0;0;00/00/0000
1055;20951134;LORDE;BORK;SEM@EMAIL.COM;0;0;00/00/0000
1056;21042392;LOTHAR;FREY;SEM@EMAIL.COM;0;0;00/00/0000
1057;20993451;LOU;REED;SEM@EMAIL.COM;0;0;00/00/0000
1058;20700650;LUPINA;SEM NOME;SEM@EMAIL.COM;0;0;00/00/0000
1059;20743761;LUTHER;VANDROSS;SEM@EMAIL.COM;0;0;00/00/0000
1060;20652260;MADONNA;SEM NOME;SEM@EMAIL.COM;0;0;00/00/0000
1061;20652060;MAGGIE;SIMPSON;SEM@EMAIL.COM;0;0;00/00/0000
1062;20668412;MAI;AVATAR: THE LAST AIRBENDER;SEM@EMAIL.COM;0;0;00/00/0000
1063;21048156;MALEVOLA;DISNEY;SEM@EMAIL.COM;0;0;00/00/0000
1064;20885672;MANNY;PACQUIAO;SEM@EMAIL.COM;0;0;00/00/0000
1065;20876142;MARIAH;CAREY;SEM@EMAIL.COM;0;0;00/00/0000
1066;20696992;MARIO;PERSONAGEM;SEM@EMAIL.COM;0;0;00/00/0000
1067;20892200;MARLENE;MCKINNON ;SEM@EMAIL.COM;0;0;00/00/0000
1068;21052628;MARQUES;DE RABICO;SEM@EMAIL.COM;0;0;00/00/0000
1069;20942035;MARTIN;KEAMY ;SEM@EMAIL.COM;0;0;00/00/0000
1070;20751761;MARVIN;GAYE;SEM@EMAIL.COM;0;0;00/00/0000
1071;20755767;MARVIN; O MARCIANO;SEM@EMAIL.COM;0;0;00/00/0000
1072;20655654;MAVIS;STAPLES;SEM@EMAIL.COM;0;0;00/00/0000
1073;20665197;MEISTRE;AEMON;SEM@EMAIL.COM;0;0;00/00/0000
1074;21012530;MELISSA;MCCARTHY;SEM@EMAIL.COM;0;0;00/00/0000
1075;21018259;MERLE;HAGGARD;SEM@EMAIL.COM;0;0;00/00/0000
1076;20984676;MICHAEL;JACKSON;SEM@EMAIL.COM;0;0;00/00/0000
1077;20537169;MOE;SZYSLAK;SEM@EMAIL.COM;0;0;00/00/0000
1078;20514382;MORRISSEY;SEM NOME;SEM@EMAIL.COM;0;0;00/00/0000
1079;20866055;MUDDY;WATERS;SEM@EMAIL.COM;0;0;00/00/0000
1080;21004753;MULCIBER;SEM NOME;SEM@EMAIL.COM;0;0;00/00/0000
1081;20912763;MULHER;GORDA ;SEM@EMAIL.COM;0;0;00/00/0000
1082;21048581;MUNDUNGO;FLETCHER ;SEM@EMAIL.COM;0;0;00/00/0000
1083;20987885;MURPHY;GENGIVAS SANGRENTAS;SEM@EMAIL.COM;0;0;00/00/0000
1084;20902720;MUTTLEY;SEM NOME;SEM@EMAIL.COM;0;0;00/00/0000
1085;20871626;NEIL;PATRICK HARRIS;SEM@EMAIL.COM;0;0;00/00/0000
1086;20963613;NINA;SIMONE;SEM@EMAIL.COM;0;0;00/00/0000
1087;21010832;OS;GOONS;SEM@EMAIL.COM;0;0;00/00/0000
1088;20717393;OSWALD;THE LUCKY RABBIT;SEM@EMAIL.COM;0;0;00/00/0000
1089;21051541;PE;DE PANO;SEM@EMAIL.COM;0;0;00/00/0000
1090;20906228;PENELOPE;PITSTOP;SEM@EMAIL.COM;0;0;00/00/0000
1091;20758760;PEPPER;ANN;SEM@EMAIL.COM;0;0;00/00/0000
1092;20978253;PERNINHA;E LILICA;SEM@EMAIL.COM;0;0;00/00/0000
1093;20951129;PETYR;BAELISH;SEM@EMAIL.COM;0;0;00/00/0000
1094;21044230;PHIL;MICKELSON;SEM@EMAIL.COM;0;0;00/00/0000
1095;21049331;PICOLINO;SEM NOME;SEM@EMAIL.COM;0;0;00/00/0000
1096;20653995;POPEYE;SEM NOME;SEM@EMAIL.COM;0;0;00/00/0000
1097;20568035;PRINCE;SEM NOME;SEM@EMAIL.COM;0;0;00/00/0000
1098;20980951;PUCCA;SEM NOME;SEM@EMAIL.COM;0;0;00/00/0000
1099;20723369;RACHAEL;RAY;SEM@EMAIL.COM;0;0;00/00/0000
1100;21048487;RAFAEL;NADAL;SEM@EMAIL.COM;0;0;00/00/0000
1101;20667541;RAY;ROMANO;SEM@EMAIL.COM;0;0;00/00/0000
1102;20684091;REPTIL;MARVEL COMICS;SEM@EMAIL.COM;0;0;00/00/0000
1103;20756218;RIHANNA;SEM NOME;SEM@EMAIL.COM;0;0;00/00/0000
1104;20886674;ROD;STEWART;SEM@EMAIL.COM;0;0;00/00/0000
1105;21015814;ROGER;FEDERER;SEM@EMAIL.COM;0;0;00/00/0000
1106;20993727;ROQUE-ROQUE;SEM NOME;SEM@EMAIL.COM;0;0;00/00/0000
1107;20644714;ROY;ORBISON;SEM@EMAIL.COM;0;0;00/00/0000
1108;20880490;RUFUS;SCRIMGEOUR ;SEM@EMAIL.COM;0;0;00/00/0000
1109;20870558;RYAN;SEACREST;SEM@EMAIL.COM;0;0;00/00/0000
1110;20930662;SAM;MOORE;SEM@EMAIL.COM;0;0;00/00/0000
1111;20955490;SANDOR;CLEGANE;SEM@EMAIL.COM;0;0;00/00/0000
1112;20309883;SELMA;BOUVIER;SEM@EMAIL.COM;0;0;00/00/0000
1113;21051610;SERENA;WILLIAMS;SEM@EMAIL.COM;0;0;00/00/0000
1114;21005423;TIAGO;GUIDO;SEM@EMAIL.COM;0;0;00/00/0000
1115;20917394;SHELBYVILLE;MANHATTAN;SEM@EMAIL.COM;0;0;00/00/0000
1116;20527538;SIDESHOW;BOB;SEM@EMAIL.COM;0;0;00/00/0000
1117;20798742;SIDESHOW;MEL;SEM@EMAIL.COM;0;0;00/00/0000
1118;20778802;SLY;STONE;SEM@EMAIL.COM;0;0;00/00/0000
1119;20866590;SMOKEY;ROBINSON;SEM@EMAIL.COM;0;0;00/00/0000
1120;20995678;SNAKE;JAILBIRD;SEM@EMAIL.COM;0;0;00/00/0000
1121;20747088;SOFIA;VERGARA;SEM@EMAIL.COM;0;0;00/00/0000
1122;20760107;STEVEN;SPIELBERG;SEM@EMAIL.COM;0;0;00/00/0000
1123;20731465;STEVIE;NICKS;SEM@EMAIL.COM;0;0;00/00/0000
1124;20883468;STEVIE;WONDER;SEM@EMAIL.COM;0;0;00/00/0000
1125;21026648;SYRIO;FOREL;SEM@EMAIL.COM;0;0;00/00/0000
1126;20744719;TAYLOR;SWIFT;SEM@EMAIL.COM;0;0;00/00/0000
1127;21007163;THE;MAXX;SEM@EMAIL.COM;0;0;00/00/0000
1128;20754667;TINA;TURNER;SEM@EMAIL.COM;0;0;00/00/0000
1129;20709988;TURMA;DO BERMUDAO;SEM@EMAIL.COM;0;0;00/00/0000
1130;21047629;BRAM;SEM NOME;SEM@EMAIL.COM;0;0;00/00/0000
1131;20661751;VARYS;SEM NOME;SEM@EMAIL.COM;0;0;00/00/0000
1132;20743623;WILL;SMITH;SEM@EMAIL.COM;0;0;00/00/0000
1133;20681493;WILLIE;NELSON;SEM@EMAIL.COM;0;0;00/00/0000
1134;20910982;YEMI;SEM NOME;SEM@EMAIL.COM;0;0;00/00/0000
1135;20979427;ZE;JACARE;SEM@EMAIL.COM;0;0;00/00/0000
1136;21032798;JOHN;SNOW;SEM@EMAIL.COM;0;0;00/00/0000
1137;20944972;BOLTOR;SEM NOME;SEM@EMAIL.COM;0;0;00/00/0000
1138;20378782;BOLTON;SEM NOME;SEM@EMAIL.COM;0;0;00/00/0000
1139;21981627;SMIGLE;SEM NOME;SEM@EMAIL.COM;0;0;00/00/0000
1140;21022639;GANDALF THE WHITE;SEM NOME;SEM@EMAIL.COM;0;0;00/00/0000
